Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count
9/9/2018,19:12:09,Eastern Time (US & Canada),None,Custom Amount,1,,,,$50.00 ,$0.00 ,$50.00 ,$0.00 ,JmZ4wxrlG1wvhiO5l4LuQ3peV,DZu4f9JX2dahaK73NoVFytMF,,,Payment,Authentic by Zee,,XQH608EHCX0WWN3D4S9D49X49C,,ea,1
9/9/2018,18:53:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$40.00 ,$0.00 ,$40.00 ,$0.00 ,nRJzN7FDsuP1731xThfpEbxeV,MAreAgHFKgdqpGyQ7c584zMF,,,Payment,Authentic by Zee,,MEFSMDJHSX07WHHYAWF3PX41HR,,ea,1
9/9/2018,18:51:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,LLTQcCCL4CDcQxPgSAR6HPyeV,wBfxTq51tcyx2wwKK3VHEyMF,,,Payment,Authentic by Zee,,6BQRND2DGD12MJE3NZ7M46M10R,,ea,1
9/9/2018,18:33:46,Eastern Time (US & Canada),None,Custom Amount,1,,,,$15.00 ,$0.00 ,$15.00 ,$0.00 ,3nEpbHD4DsCDyl8cRrBW2o3eV,jyaL3qKdplJue5B2z9dwuxMF,,,Payment,Authentic by Zee,,QP3D5GZNVD2KYRV2C4NNRMBQ8G,,ea,1
9/9/2018,18:01:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$60.00 ,$0.00 ,$60.00 ,$0.00 ,p40pMo0w5nNO5xmiHG2eFwfeV,DZx8MfDtXjJnLPHChzgX2zMF,,,Payment,Authentic by Zee,,E78741F0C9196JYDWRMCWN61EM,,ea,1
9/9/2018,17:59:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,5kmdi4jHqWhx2Z7rpQig9XteV,dr9VsaY2LPTGIwjdLKttCyMF,,,Payment,Authentic by Zee,,W7N4QY9SF55EYVAZ7RDM2DMN7W,,ea,1
9/9/2018,17:38:52,Eastern Time (US & Canada),None,Custom Amount,1,,,,$20.00 ,$0.00 ,$20.00 ,$0.00 ,zL712g0HbR7U8jBgdv49PX0eV,53XRtXLqdyhksG7rlPJDCtMF,,,Payment,Authentic by Zee,,BRRH1C10TH6BWYYZJHZE87ZHP4,,ea,1
9/9/2018,17:28:31,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.00 ,96gvJd93xc9oHgS2nzYYOd9eV,yNHXmWx3Pu17uKMIwdtoqtMF,,,Payment,Authentic by Zee,,NF3BKQGAKD586ZXFRBXXTCS3HM,,ea,1
9/9/2018,17:26:26,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,BybBy3J6UDrh8EZEG76raMneV,WkTZ293zGRmB5RIw0hfvjzMF,,,Payment,Authentic by Zee,,6VZGQTQPPS0PJWS94CGHY71WQW,,ea,1
9/9/2018,17:21:56,Eastern Time (US & Canada),None,Custom Amount,1,,,,$40.00 ,$0.00 ,$40.00 ,$0.00 ,VmUlTX7Nc1lu1SXz6bPYBA1eV,15k5Bj8U2TWb00a1JgAS1yMF,,,Payment,Authentic by Zee,,JG81K05JAN1NSEVJE9PZSJMGS8,,ea,1
9/9/2018,17:01:26,Eastern Time (US & Canada),None,Custom Amount,1,,,,$35.00 ,$0.00 ,$35.00 ,$0.00 ,psIsRfxMxDpFSkMzUtrnfq0eV,IFR7wJLAavpwUz2TsSemVzMF,,,Payment,Authentic by Zee,,FWVY9A9CHX25AMQYE1EMGWC1D8,,ea,1
9/9/2018,16:35:26,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,NCAvZV6DIoywehe3JyINXdpeV,nE78oyOL5U9z9m1wRqjFqwMF,,,Payment,Authentic by Zee,,2NE5X8X4ZX01RX693W4ND013ER,,ea,1
9/9/2018,16:33:54,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,H1FYdQYoZBrpyK0dnCGvQejeV,SqfD9zDDN1woQQnIyNyMhvMF,,,Payment,Authentic by Zee,,4QREPAGP6X4GRY5MB4YQ8XGB00,,ea,1
9/9/2018,16:16:47,Eastern Time (US & Canada),None,Custom Amount,1,,,,$35.00 ,$0.00 ,$35.00 ,$0.00 ,Xn62qdr5G6K39V1anoBlPWpeV,P3ZtED1i6eGSOhRABpzLdtMF,,,Payment,Authentic by Zee,,P1GFJGXH154M4M5DE1BSM4N8EG,,ea,1
9/9/2018,16:15:39,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,T7LLNC9OhX7DvPpgi3ZGIh8eV,qhmR1c4AlwagKMLFCZnYWuMF,,,Payment,Authentic by Zee,,V9ARNVH53H4DCP4900DE18PCCC,,ea,1
9/9/2018,15:19:47,Eastern Time (US & Canada),None,Custom Amount,1,,,,$30.00 ,$0.00 ,$30.00 ,$0.00 ,fJNyHnkhg1zYhLJIP81GYv8eV,8yrZOv1eb2cFKwnDsiW3fvMF,,,Payment,Authentic by Zee,,7SJ7P6XPR91H8WYBBENDMA0VRW,,ea,1
9/9/2018,15:16:08,Eastern Time (US & Canada),None,Custom Amount,1,,,,$75.00 ,$0.00 ,$75.00 ,$0.00 ,ZEIQfnVsDGZUFoGcENPxWi0eV,aE8Ox4Rt9xvKMGC2pz5yixMF,,,Payment,Authentic by Zee,,7SJ7P6XPR91H8WYBBENDMA0VRW,,ea,1
9/9/2018,15:13:54,Eastern Time (US & Canada),None,Custom Amount,1,,,,$50.00 ,$0.00 ,$50.00 ,$0.00 ,Hlp21OWcKOVdBMvVSxZFxjmeV,2uWCsXcvHBns1JtsrVPQJxMF,,,Payment,Authentic by Zee,,QE8PAM1Y514DV31ZXSCDSRV9GW,,ea,1
9/9/2018,14:47:24,Eastern Time (US & Canada),None,Custom Amount,1,,,,$50.00 ,$0.00 ,$50.00 ,$0.00 ,bZwPjDdxal3a7qy9Zc6dxwfeV,pixiancxoMDbXN3pL1e99zMF,,,Payment,Authentic by Zee,,6TECPFZR853KAZ72AE207VTQGM,,ea,1
9/9/2018,13:41:58,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$0.00 ,FSMs3tQo9TmEOLhqRjowr6yeV,bosG9KpKiNQPyyt9XmFgPuMF,,,Payment,Authentic by Zee,,BTAFT7SXHX7MEJHT9HC6S96M4W,,ea,1
9/9/2018,13:36:53,Eastern Time (US & Canada),None,Custom Amount,1,,,,$50.00 ,$0.00 ,$50.00 ,$0.00 ,TBsIACkhtJPc1GlRIVMN19leV,SjmezxuBO76LkJbJBXY2DzMF,,,Payment,Authentic by Zee,,RQRWA12QS57R0MK8WEM2RQ6W9W,,ea,1
9/8/2018,12:15:19,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,xidUw0HzAQq4FssgLzl3qNAfV,z1hvH2IpvltwgX0mwtgjztMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,HWC8SFR7NX684X3QCVTH3J0X44,,ea,1
9/8/2018,12:14:20,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.00 ,tiAXlOlLz8M5UP4i7KKHeMkeV,QU1otESyfCm7rOOerxLBuxMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
9/1/2018,11:36:07,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,xalQRFyrngKUNplERwuKVa4eV,vbkJQ6nvCYylQeRHZc77KQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,1
9/1/2018,11:35:43,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,FCKZOwBWVPV7GsB4EVtWcL5eV,NgJgHFde2SoERZz1qvP9KQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,1
9/1/2018,11:30:53,Eastern Time (US & Canada),None,Jerk Chicken,1,White,4,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,FKaHgHjjaAWkRfnkbTcHjRkeV,Dn9FA8pCMRxHiS18MkSfLQB,,,Payment,Authentic by Zee,,,,ea,1
9/1/2018,11:28:46,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.00 ,bloquSsuVc9BjN5ErbZXk5seV,18bhI5UFaoFKZz26XYWwKQB,,,Payment,Authentic by Zee,,,,ea,1
9/1/2018,11:24:02,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.00 ,pgmS9I3XDgvmwO7VnIC5wpmeV,zBIGIDopooml71eqzIHJLQB,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,,,ea,1
9/1/2018,11:24:02,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.00 ,pgmS9I3XDgvmwO7VnIC5wpmeV,zBIGIDopooml71eqzIHJLQB,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,,,ea,1
8/25/2018,13:15:41,Eastern Time (US & Canada),None,Jerk Chicken,3,White,4,,$19.50 ,$0.00 ,$19.50 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,,Payment,Authentic by Zee,,,,ea,3
8/25/2018,13:15:41,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,,Payment,Authentic by Zee,,,,ea,1
8/25/2018,13:15:41,Eastern Time (US & Canada),None,Chicken Fajitas,4,Regular,,,$30.00 ,$0.00 ,$30.00 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,,,ea,4
8/25/2018,13:15:41,Eastern Time (US & Canada),Chicken,Curry chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,,Payment,Authentic by Zee,,,,ea,1
8/25/2018,13:15:41,Eastern Time (US & Canada),Chicken,BBQ Chicken,7,Regular,,,$42.00 ,$0.00 ,$42.00 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,,Payment,Authentic by Zee,,,,ea,7
8/25/2018,13:15:41,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,pG14lEEhqQvYhhgXUzDWfGAfV,353kMA0R4IB26VAjaDjdKQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,1
8/25/2018,12:03:19,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.00 ,B4KXQYe97PkZcKvQkAoDfrweV,k57XAp7zkyXcDqu3kL1tAtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/25/2018,12:03:19,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.00 ,B4KXQYe97PkZcKvQkAoDfrweV,k57XAp7zkyXcDqu3kL1tAtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/25/2018,12:03:19,Eastern Time (US & Canada),Chicken,Curry chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,B4KXQYe97PkZcKvQkAoDfrweV,k57XAp7zkyXcDqu3kL1tAtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/25/2018,12:03:19,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.00 ,B4KXQYe97PkZcKvQkAoDfrweV,k57XAp7zkyXcDqu3kL1tAtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/25/2018,12:01:27,Eastern Time (US & Canada),None,Jerk Chicken,1,White,4,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,f1xhzHaZTr4BwuQTM5ycpxreV,p0wUwr0n0sr2tDMx7cyDKQB,,,Payment,Authentic by Zee,,,,ea,1
8/25/2018,12:00:37,Eastern Time (US & Canada),None,Jerk Chicken,1,White,4,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,tq0VUWocippHyx7mUQI7e10eV,XpzAnGGQtcH8JxRgMNfiKQB,,,Payment,Authentic by Zee,,,,ea,1
8/25/2018,12:00:37,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.00 ,tq0VUWocippHyx7mUQI7e10eV,XpzAnGGQtcH8JxRgMNfiKQB,,,Payment,Authentic by Zee,,,,ea,1
8/18/2018,12:02:07,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.00 ,PNpjkUKmIpdfkoE8Qc7gbkweV,CTrRVJf3xPufJile1j3KDzMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/18/2018,12:02:07,Eastern Time (US & Canada),Chicken,Curry chicken,2,Regular,,,$13.00 ,$0.00 ,$13.00 ,$0.00 ,PNpjkUKmIpdfkoE8Qc7gbkweV,CTrRVJf3xPufJile1j3KDzMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,2
7/25/2018,13:23:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$35.00 ,$0.00 ,$35.00 ,$0.00 ,1I974GG9zFS4SpHh6Wnx9fgeV,XqXRiQTHhoAuTc3V8H6XwtMF,,,Payment,Authentic by Zee,,37Z1KYMF9X0HCGJV1F66FZQM4G,,ea,1
7/12/2018,16:08:19,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.38 ,fTAXcwxoB9CvEBfjXpeP7AzeV,dRLd9lPAC0QoR4jwFOUs8tMF,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,3205DJH50111MHFWRV4NZK9534,,ea,1
7/12/2018,16:07:15,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.38 ,3bo42OvCq8wpRgtlshfPgwteV,1KXlmA4S3KHpySrMsqpP8xMF,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,NXF1JHJNJS1J0P6B1W2Q9TS9C8,,ea,1
7/12/2018,12:18:47,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.38 ,ZMIavUjxhXA6rankpNunzS6eV,AGcpK6P9I5XSsdbmNIPV9yMF,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,XCB8DHQZP106PWTKYV6EFMNNZM,,ea,1
7/12/2018,12:17:54,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.38 ,NSMZPoXnd79qE6kE6p8dhXzeV,OapO0jIOf0bR1aQReyPCXtMF,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,54S1TA4F6H29RQJN0WS5VH7SF8,,ea,1
6/23/2018,17:39:31,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.30 ,9o5ojCQLllIyAj4Usw5kp0jeV,YT1rXYVjoZsThjd9Wu5QqvMF,,,Payment,Authentic by Zee,,1KDHRDBMRN3ZYXKKGG8R2H39N4,,ea,1
6/23/2018,17:39:31,Eastern Time (US & Canada),Chicken,Seared Blackened Chicken Breast,1,Regular,,,$10.50 ,$0.00 ,$10.50 ,$0.52 ,9o5ojCQLllIyAj4Usw5kp0jeV,YT1rXYVjoZsThjd9Wu5QqvMF,,"Half Pan available serves 15-20
Whole Pan available serves 35-40",Payment,Authentic by Zee,,1KDHRDBMRN3ZYXKKGG8R2H39N4,,ea,1
6/23/2018,17:25:34,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.70 ,ffwcsQtXeFrxAhAYP89ELgreV,vNJdbsbVtX9Q4pVPANJjLQB,,,Payment,Authentic by Zee,,,,ea,1
6/23/2018,17:25:34,Eastern Time (US & Canada),None,Custom Amount,1,,,,$3.50 ,$0.00 ,$3.50 ,$0.18 ,ffwcsQtXeFrxAhAYP89ELgreV,vNJdbsbVtX9Q4pVPANJjLQB,,,Payment,Authentic by Zee,,,,ea,1
6/23/2018,17:25:34,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.32 ,ffwcsQtXeFrxAhAYP89ELgreV,vNJdbsbVtX9Q4pVPANJjLQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,1
6/22/2018,19:03:55,Eastern Time (US & Canada),Chicken,Jerk Chicken,2,Regular,,,$13.00 ,$0.00 ,$13.00 ,$0.65 ,tGYiDNeeOq41k9I7ujgSZ00eV,brNhbldcG8HL9aqWKCuRKQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,2
6/22/2018,11:40:57,Eastern Time (US & Canada),Speciality ,Curry Tofu,15,Regular,,,$131.25 ,$0.00 ,$131.25 ,$6.56 ,9ieeGN1yteuy1M0T36sbUv1eV,E9M1iFAD4uwjFAhHgVcgBuMF,,,Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,15
6/16/2018,19:36:45,Eastern Time (US & Canada),Chicken,Seared Blackened Chicken Breast,4,Whole Pan,,,$460.00 ,($46.00),$414.00 ,$20.70 ,RiHNEYrenklQ71CJZKcK9VqeV,iqDDfsR94Rg3sBki0AkWQwMF,,"Half Pan available serves 15-20
Whole Pan available serves 35-40",Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,4
6/16/2018,19:36:45,Eastern Time (US & Canada),Chicken,Jerk Chicken,3,Whole Pan (Mixed),,,$435.00 ,($43.50),$391.50 ,$19.58 ,RiHNEYrenklQ71CJZKcK9VqeV,iqDDfsR94Rg3sBki0AkWQwMF,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,3
6/16/2018,19:36:45,Eastern Time (US & Canada),Sides,Baked Mac,6,Whole Pan,,,$360.00 ,($36.00),$324.00 ,$16.20 ,RiHNEYrenklQ71CJZKcK9VqeV,iqDDfsR94Rg3sBki0AkWQwMF,,"Creamy Mac & Cheese mixed with ground beef, sauteed with onions and green and red bell peppers, seasoned to perfection an baked golden brown.",Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,6
6/16/2018,19:36:45,Eastern Time (US & Canada),Sides,CORNBREAD CASSEROLE ,6,Whole Pan,,,$210.00 ,($21.00),$189.00 ,$9.45 ,RiHNEYrenklQ71CJZKcK9VqeV,iqDDfsR94Rg3sBki0AkWQwMF,,,Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,6
6/16/2018,19:36:45,Eastern Time (US & Canada),Dessert,Oreo Deloght,6,Full Pan,,,$150.00 ,($15.00),$135.00 ,$6.75 ,RiHNEYrenklQ71CJZKcK9VqeV,iqDDfsR94Rg3sBki0AkWQwMF,,"Oreo cookie crust layered with chocolate pudding, and a light airy cool whip!",Payment,Authentic by Zee,,D666912Z9X4S7B6JBCQF4BP0M0,,ea,6
6/15/2018,15:52:49,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.70 ,1MzVc2ZNqcECG40pD2LXmPoeV,S6mw69B244XLFSTLyD0hivMF,,,Payment,Authentic by Zee,,17E74GJAD16ACSBYZB2KNBZ9N4,,ea,1
6/15/2018,15:52:49,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.32 ,1MzVc2ZNqcECG40pD2LXmPoeV,S6mw69B244XLFSTLyD0hivMF,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,17E74GJAD16ACSBYZB2KNBZ9N4,,ea,1
6/15/2018,15:52:49,Eastern Time (US & Canada),Chicken,Seared Blackened Chicken Breast,1,Regular,,,$10.50 ,$0.00 ,$10.50 ,$0.53 ,1MzVc2ZNqcECG40pD2LXmPoeV,S6mw69B244XLFSTLyD0hivMF,,"Half Pan available serves 15-20
Whole Pan available serves 35-40",Payment,Authentic by Zee,,17E74GJAD16ACSBYZB2KNBZ9N4,,ea,1
6/12/2018,12:56:32,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.37 ,T9EbBBQ4BUHQcT1kJGMbPJneV,W2WGoDEkM7ZXGgLyvJQmYvMF,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,XCB8DHQZP106PWTKYV6EFMNNZM,,ea,1
6/12/2018,12:56:32,Eastern Time (US & Canada),Chicken,Curry chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.33 ,T9EbBBQ4BUHQcT1kJGMbPJneV,W2WGoDEkM7ZXGgLyvJQmYvMF,,,Payment,Authentic by Zee,,XCB8DHQZP106PWTKYV6EFMNNZM,,ea,1
6/12/2018,12:56:32,Eastern Time (US & Canada),Drinks,Pineapple Passion,1,Regular,91,,$2.00 ,$0.00 ,$2.00 ,$0.10 ,T9EbBBQ4BUHQcT1kJGMbPJneV,W2WGoDEkM7ZXGgLyvJQmYvMF,,,Payment,Authentic by Zee,,XCB8DHQZP106PWTKYV6EFMNNZM,,ea,1
6/12/2018,12:56:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$1.00 ,$0.00 ,$1.00 ,$0.05 ,T9EbBBQ4BUHQcT1kJGMbPJneV,W2WGoDEkM7ZXGgLyvJQmYvMF,,,Payment,Authentic by Zee,,XCB8DHQZP106PWTKYV6EFMNNZM,,ea,1
6/12/2018,12:55:13,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.33 ,HR9HmKAyXGtVmbMrg397825eV,28yRTMKeVeXVfzLSzaGLVvMF,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,ZB84GFA1954MPR6VJ0SXC5M9PM,,ea,1
6/12/2018,12:55:13,Eastern Time (US & Canada),Drinks,Pineapple Passion,1,Regular,91,,$2.00 ,$0.00 ,$2.00 ,$0.10 ,HR9HmKAyXGtVmbMrg397825eV,28yRTMKeVeXVfzLSzaGLVvMF,,,Payment,Authentic by Zee,,ZB84GFA1954MPR6VJ0SXC5M9PM,,ea,1
6/12/2018,12:55:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$1.00 ,$0.00 ,$1.00 ,$0.05 ,HR9HmKAyXGtVmbMrg397825eV,28yRTMKeVeXVfzLSzaGLVvMF,,,Payment,Authentic by Zee,,ZB84GFA1954MPR6VJ0SXC5M9PM,,ea,1
6/2/2018,17:25:03,Eastern Time (US & Canada),None,Custom Amount,1,,,,$20.00 ,$0.00 ,$20.00 ,$1.00 ,l0DXF5vuKxv7zXkvRFgluYfeV,pMwgjGPUy4BQ8caB8ElbLQB,,,Payment,Authentic by Zee,,,,ea,1
6/2/2018,17:25:03,Eastern Time (US & Canada),None,Custom Amount,1,,,,$20.00 ,$0.00 ,$20.00 ,$1.00 ,l0DXF5vuKxv7zXkvRFgluYfeV,pMwgjGPUy4BQ8caB8ElbLQB,,,Payment,Authentic by Zee,,,,ea,1
6/2/2018,17:25:03,Eastern Time (US & Canada),Chicken,Curry chicken,7,Regular,,,$45.50 ,$0.00 ,$45.50 ,$2.28 ,l0DXF5vuKxv7zXkvRFgluYfeV,pMwgjGPUy4BQ8caB8ElbLQB,,,Payment,Authentic by Zee,,,,ea,7
5/30/2018,12:56:05,Eastern Time (US & Canada),Sides,Baked Mac,1,Regular,3,,$3.00 ,$0.00 ,$3.00 ,$0.15 ,N8hBRnlfzvj5RbZY9QtbIH1eV,1eAD8PxfpoCzOqmN3jJCKQB,,,Payment,Authentic by Zee,,,,ea,1
5/30/2018,12:56:05,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.37 ,N8hBRnlfzvj5RbZY9QtbIH1eV,1eAD8PxfpoCzOqmN3jJCKQB,,"Seared Chicken Breast, laid on a wrap with sauteed onions, green & red bell peppers, and cheese, then grilled to perfection on the foreman.",Payment,Authentic by Zee,,,,ea,1
5/30/2018,12:56:05,Eastern Time (US & Canada),Sides,CORNBREAD CASSEROLE ,1,Regular,,,$2.00 ,$0.00 ,$2.00 ,$0.10 ,N8hBRnlfzvj5RbZY9QtbIH1eV,1eAD8PxfpoCzOqmN3jJCKQB,,,Payment,Authentic by Zee,,,,ea,1
5/30/2018,12:56:05,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.33 ,N8hBRnlfzvj5RbZY9QtbIH1eV,1eAD8PxfpoCzOqmN3jJCKQB,,"Grilled to bronzed, then stewed down in a as hot as you can stand it homemade Jerk Sauce.",Payment,Authentic by Zee,,,,ea,1
5/30/2018,12:56:05,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.25 ,N8hBRnlfzvj5RbZY9QtbIH1eV,1eAD8PxfpoCzOqmN3jJCKQB,,,Payment,Authentic by Zee,,,,ea,1
